FileName,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments
AMNH_103823.00000009,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,breast,0,0,0,0,4,
AMNH_103823.00000010,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,breast,0,0,0,0,5,
AMNH_103823.00000011,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,belly,0,0,0,0,1,
AMNH_103823.00000012,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,belly,0,0,0,0,2,
AMNH_103823.00000013,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,belly,0,0,0,0,3,
AMNH_103823.00000014,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,belly,0,0,0,0,4,
AMNH_103823.00000015,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,belly,0,0,0,0,5,
AMNH_103823.00000016,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,upper tail coverts,0,0,0,0,1,
AMNH_103823.00000017,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,upper tail coverts,0,0,0,0,2,
AMNH_103823.00000018,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,upper tail coverts,0,0,0,0,3,
AMNH_103823.00000019,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,upper tail coverts,0,0,0,0,4,
AMNH_103823.00000020,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,upper tail coverts,0,0,0,0,5,
AMNH_103823.00000021,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,forehead,0,0,0,0,1,
AMNH_103823.00000022,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,forehead,0,0,0,0,2,
AMNH_103823.00000023,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,forehead,0,0,0,0,3,
AMNH_103823.00000024,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,forehead,0,0,0,0,4,
AMNH_103823.00000025,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,forehead,0,0,0,0,5,
AMNH_103823.00000026,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,crown,0,0,0,0,1,
AMNH_103823.00000027,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,crown,0,0,0,0,2,
AMNH_103823.00000028,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,crown,0,0,0,0,3,
AMNH_103823.00000029,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,crown,0,0,0,0,4,
AMNH_103823.00000030,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,crown,0,0,0,0,5,
AMNH_103823.00000031,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,back,0,0,0,0,1,
AMNH_103823.00000032,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,back,0,0,0,0,2,
AMNH_103823.00000033,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,back,0,0,0,0,3,
AMNH_103823.00000034,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,back,0,0,0,0,4,
AMNH_103823.00000035,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,back,0,0,0,0,5,
AMNH_103823.00000036,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,lore,0,0,0,0,1,
AMNH_103823.00000037,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,lore,0,0,0,0,2,
AMNH_103823.00000038,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,lore,0,0,0,0,3,
AMNH_103823.00000039,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,lore,0,0,0,0,4,
AMNH_103823.00000040,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,lore,0,0,0,0,5,
AMNH_103823.00000041,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,cheek,0,0,0,0,1,
AMNH_103823.00000042,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,cheek,0,0,0,0,2,
AMNH_103823.00000043,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,cheek,0,0,0,0,3,
AMNH_103823.00000044,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,cheek,0,0,0,0,4,
AMNH_103823.00000045,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,cheek,0,0,0,0,5,
AMNH_103823.00000046,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,flank,0,0,0,0,1,
AMNH_103823.00000047,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,flank,0,0,0,0,2,
AMNH_103823.00000048,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,flank,0,0,0,0,3,
AMNH_103823.00000049,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,flank,0,0,0,0,4,
AMNH_103823.00000050,AMNH,birds skins,103823,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Uluce,,,,,,,flank,0,0,0,0,5,
AMNH_144637.00000001,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,throat,0,0,0,0,1,
AMNH_144637.00000002,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,throat,0,0,0,0,2,
AMNH_144637.00000003,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,throat,0,0,0,0,3,
AMNH_144637.00000004,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,throat,0,0,0,0,4,
AMNH_144637.00000005,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,throat,0,0,0,0,5,
AMNH_144637.00000006,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,breast,0,0,0,0,1,
AMNH_144637.00000007,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,breast,0,0,0,0,2,
AMNH_144637.00000008,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,breast,0,0,0,0,3,
AMNH_144637.00000009,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,breast,0,0,0,0,4,
AMNH_144637.00000010,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,breast,0,0,0,0,5,
AMNH_144637.00000011,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,belly,0,0,0,0,1,
AMNH_144637.00000012,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,belly,0,0,0,0,2,
AMNH_144637.00000013,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,belly,0,0,0,0,3,
AMNH_144637.00000014,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,belly,0,0,0,0,4,
AMNH_144637.00000015,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,belly,0,0,0,0,5,
AMNH_144637.00000016,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,upper tail coverts,0,0,0,0,1,
AMNH_144637.00000017,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,upper tail coverts,0,0,0,0,2,
AMNH_144637.00000018,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,upper tail coverts,0,0,0,0,3,
AMNH_144637.00000019,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,upper tail coverts,0,0,0,0,4,
AMNH_144637.00000020,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,upper tail coverts,0,0,0,0,5,
AMNH_144637.00000021,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,forehead,0,0,0,0,1,
AMNH_144637.00000022,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,forehead,0,0,0,0,2,
AMNH_144637.00000023,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,forehead,0,0,0,0,3,
AMNH_144637.00000024,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,forehead,0,0,0,0,4,
AMNH_144637.00000025,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,forehead,0,0,0,0,5,
AMNH_144637.00000026,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,crown,0,0,0,0,1,
AMNH_144637.00000027,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,crown,0,0,0,0,2,
AMNH_144637.00000028,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,crown,0,0,0,0,3,
AMNH_144637.00000029,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,crown,0,0,0,0,4,
AMNH_144637.00000030,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,crown,0,0,0,0,5,
AMNH_144637.00000031,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,back,0,0,0,0,1,
AMNH_144637.00000032,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,back,0,0,0,0,2,
AMNH_144637.00000033,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,back,0,0,0,0,3,
AMNH_144637.00000034,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,back,0,0,0,0,4,
AMNH_144637.00000035,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,back,0,0,0,0,5,
AMNH_144637.00000036,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,lore,0,0,0,0,1,
AMNH_144637.00000037,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,lore,0,0,0,0,2,
AMNH_144637.00000038,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,lore,0,0,0,0,3,
AMNH_144637.00000039,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,lore,0,0,0,0,4,
AMNH_144637.00000040,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,lore,0,0,0,0,5,
AMNH_144637.00000041,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,cheek,0,0,0,0,1,
AMNH_144637.00000042,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,cheek,0,0,0,0,2,
AMNH_144637.00000043,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,cheek,0,0,0,0,3,
AMNH_144637.00000044,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,cheek,0,0,0,0,4,
AMNH_144637.00000045,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,cheek,0,0,0,0,5,
AMNH_144637.00000046,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,flank,0,0,0,0,1,
AMNH_144637.00000047,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,flank,0,0,0,0,2,
AMNH_144637.00000048,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,flank,0,0,0,0,3,
AMNH_144637.00000049,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,flank,0,0,0,0,4,
AMNH_144637.00000050,AMNH,birds skins,144637,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,flank,0,0,0,0,5,
AMNH_423592.00000001,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,throat,0,0,0,0,1,
AMNH_423592.00000002,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,throat,0,0,0,0,2,
AMNH_423592.00000003,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,throat,0,0,0,0,3,
AMNH_423592.00000004,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,throat,0,0,0,0,4,
AMNH_423592.00000005,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,throat,0,0,0,0,5,
AMNH_423592.00000006,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,breast,0,0,0,0,1,
AMNH_423592.00000007,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,breast,0,0,0,0,2,
AMNH_423592.00000008,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,breast,0,0,0,0,3,
AMNH_423592.00000009,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,breast,0,0,0,0,4,
AMNH_423592.00000010,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,breast,0,0,0,0,5,
AMNH_423592.00000011,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,belly,0,0,0,0,1,
AMNH_423592.00000012,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,belly,0,0,0,0,2,
AMNH_423592.00000013,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,belly,0,0,0,0,3,
AMNH_423592.00000014,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,belly,0,0,0,0,4,
AMNH_423592.00000015,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,belly,0,0,0,0,5,
AMNH_423592.00000016,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,upper tail coverts,0,0,0,0,1,
AMNH_423592.00000017,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,upper tail coverts,0,0,0,0,2,
AMNH_423592.00000018,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,upper tail coverts,0,0,0,0,3,
AMNH_423592.00000019,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,upper tail coverts,0,0,0,0,4,
AMNH_423592.00000020,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,upper tail coverts,0,0,0,0,5,
AMNH_423592.00000021,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,forehead,0,0,0,0,1,
AMNH_423592.00000022,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,forehead,0,0,0,0,2,
AMNH_423592.00000023,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,forehead,0,0,0,0,3,
AMNH_423592.00000024,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,forehead,0,0,0,0,4,
AMNH_423592.00000025,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,forehead,0,0,0,0,5,
AMNH_423592.00000026,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,crown,0,0,0,0,1,
AMNH_423592.00000027,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,crown,0,0,0,0,2,
AMNH_423592.00000028,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,crown,0,0,0,0,3,
AMNH_423592.00000029,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,crown,0,0,0,0,4,
AMNH_423592.00000030,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,crown,0,0,0,0,5,
AMNH_423592.00000031,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,back,0,0,0,0,1,
AMNH_423592.00000032,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,back,0,0,0,0,2,
AMNH_423592.00000033,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,back,0,0,0,0,3,
AMNH_423592.00000034,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,back,0,0,0,0,4,
AMNH_423592.00000035,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,back,0,0,0,0,5,
AMNH_423592.00000036,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,lore,0,0,0,0,1,
AMNH_423592.00000037,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,lore,0,0,0,0,2,
AMNH_423592.00000038,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,lore,0,0,0,0,3,
AMNH_423592.00000039,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,lore,0,0,0,0,4,
AMNH_423592.00000040,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,lore,0,0,0,0,5,
AMNH_423592.00000041,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,cheek,0,0,0,0,1,
AMNH_423592.00000042,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,cheek,0,0,0,0,2,
AMNH_423592.00000043,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,cheek,0,0,0,0,3,
AMNH_423592.00000044,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,cheek,0,0,0,0,4,
AMNH_423592.00000045,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,cheek,0,0,0,0,5,
AMNH_423592.00000046,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,flank,0,0,0,0,1,
AMNH_423592.00000047,AMNH,birds skins,423592,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Matagalpa,,,,,,,flank,0,0,0,0,2,
